1,2026,235,1159,0,761.5705,151.6224,-78.84495,48.2799,35.02832,-6121.356,1424.508,0,0,31.72517,31.71739,57.16212,56.90789,0,33.79462,45.63023,503.9459
1,2026,235,1200,0,294.12,46.63819,-80.28419,21.22708,34.68552,-6900.173,689.6917,0,0,31.64584,31.67168,56.49986,56.15519,0,33.87311,39.61619,503.9142
1,2026,235,1201,0,279.2127,45.28593,-76.65965,15.46635,34.38155,-7038.219,647.6526,0,0,31.14339,31.2183,58.16081,57.80502,0,33.82146,37.5844,503.8603
1,2026,235,1202,0,353.2616,60.75498,-72.81736,14.18838,34.08575,-6922.104,817.942,0,0,30.95566,30.99656,60.10392,59.84433,0,33.6821,36.83578,503.7871
1,2026,235,1203,0,560.3612,102.6279,-69.49603,20.52076,33.81625,-6500.526,1408.516,0,0,30.85269,30.89194,60.34435,60.1322,0,33.42551,38.14777,503.7422
1,2026,235,1204,0,916.901,183.7046,-67.38343,45.06622,33.83195,-5772.351,2061.562,0,0,30.9936,30.96963,60.67931,60.5415,0,33.30161,43.95882,503.7197
1,2026,235,1205,0,877.6345,170.8201,-71.50412,42.43518,33.87543,-5904.645,1982.307,0,0,31.45797,31.43588,58.78631,58.66585,0,33.37067,43.70126,503.7031
1,2026,235,1206,0,660.0549,127.9753,-75.22392,39.45169,33.83308,-6167.677,1501.169,0,0,31.53106,31.49253,57.93853,57.7661,0,33.44541,42.9883,503.7213
1,2026,235,1207,0,1041.742,210.5906,-74.76648,48.70418,33.88836,-5298.858,2463.551,0,0,31.37946,31.33999,59.41774,59.13964,0,33.49824,45.08968,503.7816
1,2026,235,1208,0,1067.398,217.063,-75.46916,54.20161,34.00717,-5302.619,2386.006,0,0,31.4122,31.43488,58.83417,58.6219,0,33.59204,46.54694,503.841
1,2026,235,1209,0,1050.925,213.3753,-77.12691,56.37137,34.21424,-5220.227,2357.792,0,0,31.40397,31.47136,59.72111,59.39792,0,33.69517,47.05676,503.8718
